"","width","SRR1532959","SRR1532960","SRR1532961","SRR1532962","SRR1532963","SRR1532964"
"WBGene00169939",21,0,0,0,0,0,0
"WBGene00169940",21,0,0,0,0,0,0
"WBGene00169941",21,0,0,0,0,0,0
"WBGene00169942",21,0,0,0,0,0,0
"WBGene00169943",21,0,0,0,0,0,0
"WBGene00169944",21,7,3,11,5,19,26
"WBGene00169946",21,0,0,0,0,0,0
"WBGene00169947",21,0,0,0,0,0,0
"WBGene00169948",21,0,0,0,0,0,0
"WBGene00169949",21,0,0,0,0,0,0
"WBGene00169950",21,0,0,0,0,0,0
"WBGene00169951",21,0,0,0,0,0,0
"WBGene00169952",21,0,0,0,0,0,0
"WBGene00169953",21,0,0,0,0,0,0
"WBGene00169954",21,0,0,0,0,0,0
"WBGene00169955",21,0,0,0,0,0,0
"WBGene00169956",21,0,0,0,0,0,0
"WBGene00169957",21,0,0,0,0,0,0
"WBGene00169958",21,0,0,0,0,0,0
"WBGene00169959",21,0,0,0,0,0,0
"WBGene00169960",21,0,0,0,0,0,0
"WBGene00169961",21,0,0,0,0,0,0
"WBGene00169962",21,0,0,0,0,0,0
"WBGene00169963",21,0,0,0,0,0,0
"WBGene00169964",21,0,0,0,0,0,0
"WBGene00169965",21,0,0,0,0,0,0
"WBGene00169966",21,0,0,1,0,0,0
"WBGene00169967",21,0,0,0,0,0,0
"WBGene00169968",21,0,0,0,0,0,0
"WBGene00169969",21,0,0,0,0,0,0
"WBGene00169970",21,0,0,0,0,0,0
"WBGene00169971",21,0,0,0,0,0,0
"WBGene00169972",21,0,0,0,0,0,0
"WBGene00169973",21,0,0,0,0,0,0
"WBGene00169974",21,2,0,3,2,4,0
"WBGene00169975",21,0,0,0,0,0,0
"WBGene00169976",21,0,0,0,0,0,0
"WBGene00169977",21,0,0,0,0,0,0
"WBGene00169978",21,0,0,0,0,0,0
"WBGene00169979",21,0,0,0,0,0,0
"WBGene00169980",21,0,0,0,0,0,0
"WBGene00169981",21,0,0,0,0,0,0
"WBGene00169982",21,0,0,0,0,0,0
"WBGene00169983",21,0,0,0,0,0,0
"WBGene00169984",21,0,0,0,0,0,0
"WBGene00169985",21,0,0,0,0,0,0
"WBGene00169986",21,0,0,0,0,0,0
"WBGene00169987",21,0,0,0,0,0,0
"WBGene00169988",21,0,0,0,0,0,0
"WBGene00169989",21,0,0,0,0,0,0
"WBGene00169990",21,0,0,0,0,0,0
"WBGene00169991",21,0,0,0,0,0,0
"WBGene00169992",21,0,0,0,0,0,0
"WBGene00169993",21,0,0,0,0,0,0
"WBGene00169994",21,1,0,0,0,0,0
"WBGene00169995",21,0,0,0,0,0,0
"WBGene00169996",21,0,0,0,0,0,0
"WBGene00169997",21,0,0,0,0,0,0
"WBGene00169998",21,0,0,0,0,0,0
"WBGene00169999",21,0,0,0,0,0,0
"WBGene00170000",21,0,0,0,0,0,0
"WBGene00170001",21,0,0,0,0,0,0
"WBGene00170002",21,0,0,0,0,0,0
"WBGene00170003",21,0,0,0,0,0,0
"WBGene00170004",21,0,0,0,0,0,0
"WBGene00170005",21,0,0,0,0,0,0
"WBGene00170006",21,0,0,0,0,0,0
"WBGene00170007",21,0,0,0,0,0,0
"WBGene00170008",21,0,0,0,0,0,0
"WBGene00170009",21,0,0,0,0,0,0
"WBGene00170010",21,0,0,0,0,0,0
"WBGene00170011",21,0,0,0,0,0,0
"WBGene00170012",21,0,0,0,0,0,0
"WBGene00170013",21,0,0,0,0,0,0
"WBGene00170014",21,0,0,0,0,0,0
"WBGene00170015",21,0,0,0,0,0,0
"WBGene00170016",21,0,0,0,0,0,0
"WBGene00170017",21,0,0,0,0,0,0
"WBGene00170018",21,0,0,0,0,0,0
"WBGene00170019",21,0,0,0,0,0,0
"WBGene00170020",21,0,0,0,0,0,0
"WBGene00170021",21,0,0,0,0,0,0
"WBGene00170022",21,0,0,0,0,0,0
"WBGene00170023",21,0,0,0,0,0,0
"WBGene00170024",21,0,0,0,0,0,0
"WBGene00170025",21,0,0,0,0,0,0
"WBGene00170026",21,0,0,0,0,0,0
"WBGene00170027",21,0,0,0,0,0,0
"WBGene00170028",21,0,0,0,0,0,0
"WBGene00170029",21,0,0,0,0,0,0
"WBGene00170030",21,0,0,0,0,0,0
"WBGene00170031",21,0,0,0,0,0,0
"WBGene00170032",21,0,0,0,0,0,0
"WBGene00170033",21,0,0,0,0,0,0
"WBGene00170034",21,0,0,0,0,0,0
"WBGene00170035",21,0,0,0,0,0,0
"WBGene00170036",21,0,0,0,0,0,0
"WBGene00170037",21,0,0,0,0,0,0
"WBGene00170038",21,0,0,0,0,0,0
"WBGene00170039",21,0,0,0,0,0,0
"WBGene00170040",21,0,0,0,0,0,0
"WBGene00170041",21,0,0,0,0,0,0
"WBGene00170042",21,0,0,0,0,0,0
"WBGene00170043",21,0,0,0,0,0,0
"WBGene00170044",21,0,0,0,0,0,0
"WBGene00170045",21,0,0,0,0,0,0
"WBGene00170046",21,0,0,0,0,0,0
"WBGene00170047",21,0,0,0,0,0,0
"WBGene00170048",21,0,0,0,0,0,0
"WBGene00170049",21,0,0,0,0,0,0
"WBGene00170050",21,0,0,0,0,0,0
"WBGene00170051",21,0,0,0,0,0,0
"WBGene00170052",21,0,0,0,0,0,0
"WBGene00170053",21,0,0,0,0,0,0
"WBGene00170054",21,0,0,0,0,0,0
"WBGene00170055",21,0,0,0,0,0,0
"WBGene00170056",21,0,0,0,0,0,0
"WBGene00170057",21,0,0,0,0,0,0
"WBGene00170058",21,0,0,0,0,0,0
"WBGene00170059",21,0,0,0,0,0,0
"WBGene00170060",21,0,0,0,0,0,0
"WBGene00170061",21,0,0,0,0,0,0
"WBGene00170062",21,0,0,0,0,0,0
"WBGene00170063",21,0,0,0,0,0,0
"WBGene00170064",21,0,0,0,0,0,0
"WBGene00170065",21,0,0,0,0,0,0
"WBGene00170066",21,0,0,0,0,0,0
"WBGene00170067",21,0,0,0,0,0,0
"WBGene00170068",21,0,0,0,0,0,0
"WBGene00170069",21,0,0,0,0,0,0
"WBGene00170070",21,0,0,0,0,0,0
"WBGene00170071",21,0,0,0,0,0,0
"WBGene00170072",21,0,0,0,0,0,0
"WBGene00170073",21,0,0,0,0,0,0
"WBGene00170074",21,0,0,0,0,0,0
"WBGene00170075",21,0,0,0,0,0,0
"WBGene00170076",21,0,0,0,0,0,0
"WBGene00170077",21,0,0,0,0,0,0
"WBGene00170078",21,0,0,0,0,0,0
"WBGene00170079",21,0,0,0,0,0,0
"WBGene00170080",21,0,0,0,0,0,0
"WBGene00170081",21,0,0,0,0,0,0
"WBGene00170082",21,0,0,0,0,0,0
"WBGene00170083",21,0,0,0,0,0,0
"WBGene00170084",21,0,0,0,0,0,0
"WBGene00170085",21,0,0,0,0,0,2
"WBGene00170086",21,0,0,0,0,0,0
"WBGene00170087",21,0,0,0,0,0,0
"WBGene00170088",21,0,0,0,0,0,0
"WBGene00170089",21,0,0,0,0,0,0
"WBGene00170090",21,0,0,0,0,0,0
"WBGene00170091",21,0,0,0,0,0,0
"WBGene00170092",21,0,0,0,0,0,0
"WBGene00170093",21,0,0,0,0,0,0
"WBGene00170094",21,0,0,0,0,0,0
"WBGene00170095",21,0,0,0,0,0,0
"WBGene00170096",21,0,0,0,0,0,0
"WBGene00170097",21,0,0,0,0,0,0
"WBGene00170098",21,0,0,0,0,0,0
"WBGene00170099",21,0,0,0,0,0,0
"WBGene00170100",21,0,0,0,0,0,0
"WBGene00170101",21,0,0,0,0,0,0
"WBGene00170102",21,0,0,0,0,0,0
"WBGene00170103",21,0,0,0,0,0,0
"WBGene00170104",21,0,0,0,0,0,0
"WBGene00170105",21,0,0,0,0,0,0
"WBGene00170106",21,0,0,0,0,0,0
"WBGene00170107",21,0,0,0,0,0,0
"WBGene00170108",21,0,0,0,0,0,0
"WBGene00170109",21,0,0,0,0,0,0
"WBGene00170110",21,0,0,0,0,0,0
"WBGene00170111",21,0,0,0,0,0,0
"WBGene00170112",21,0,0,0,0,0,0
"WBGene00170113",21,0,0,0,0,0,0
"WBGene00170114",21,0,0,0,0,0,0
"WBGene00170115",21,0,0,0,0,0,0
"WBGene00170116",21,0,0,0,0,0,0
"WBGene00170117",21,1,0,0,4,5,10
"WBGene00170118",21,0,0,0,0,0,0
"WBGene00170119",21,0,0,0,0,0,0
"WBGene00170120",21,0,0,0,0,0,0
"WBGene00170121",21,0,0,0,0,0,0
"WBGene00170122",21,0,0,0,0,0,0
"WBGene00170123",21,0,0,0,0,0,0
"WBGene00170124",21,0,0,0,0,0,0
"WBGene00170125",21,0,0,0,0,0,0
"WBGene00170126",21,0,0,0,0,0,0
"WBGene00170127",21,0,0,0,0,0,0
"WBGene00170128",21,0,0,0,0,0,0
"WBGene00170129",21,0,0,0,0,0,0
"WBGene00170130",21,0,0,0,0,0,0
"WBGene00170131",21,0,0,0,0,0,0
"WBGene00170132",21,0,0,0,0,0,0
"WBGene00170133",21,0,0,0,0,0,0
"WBGene00170134",21,0,0,0,0,0,0
"WBGene00170135",21,0,0,0,0,0,0
"WBGene00170136",21,0,0,0,0,0,0
"WBGene00170137",21,0,0,0,0,0,0
"WBGene00170138",21,0,0,0,0,0,0
"WBGene00170139",21,0,0,0,0,0,0
"WBGene00170140",21,0,0,0,0,0,0
"WBGene00170141",21,0,0,0,0,0,0
"WBGene00170142",21,0,0,0,0,0,0
"WBGene00170143",21,0,0,0,0,0,0
"WBGene00170144",21,0,0,0,0,0,0
"WBGene00170145",21,0,0,0,0,0,0
"WBGene00170146",21,0,0,0,0,0,0
"WBGene00170147",21,0,0,0,0,0,0
"WBGene00170148",21,0,0,0,0,0,0
"WBGene00170149",21,0,0,0,0,0,0
"WBGene00170150",21,0,0,0,0,0,0
"WBGene00170151",21,0,0,0,0,0,0
"WBGene00170152",21,52,41,76,51,120,101
"WBGene00170153",21,0,0,0,0,0,0
"WBGene00170154",21,0,0,0,0,0,0
"WBGene00170155",21,0,0,0,0,0,0
"WBGene00170156",21,0,0,0,0,0,0
"WBGene00170157",21,0,0,0,0,0,0
"WBGene00170158",21,0,0,0,0,0,0
"WBGene00170159",21,0,0,0,0,0,0
"WBGene00170160",21,0,0,0,0,0,0
"WBGene00170161",21,0,0,0,0,0,0
"WBGene00170162",21,0,0,0,0,0,0
"WBGene00170163",21,0,0,0,0,0,0
"WBGene00170164",21,0,0,0,0,0,0
"WBGene00170165",21,0,0,0,0,0,0
"WBGene00170166",21,0,0,0,0,0,0
"WBGene00170167",21,0,0,0,0,0,0
"WBGene00170168",21,0,0,0,0,0,0
"WBGene00170169",21,0,0,0,0,0,0
"WBGene00170170",21,0,0,0,0,0,0
"WBGene00170171",21,0,0,0,0,0,0
"WBGene00170172",21,0,0,0,0,0,0
"WBGene00170173",21,0,0,0,0,0,0
"WBGene00170174",21,0,0,0,0,0,0
"WBGene00170175",21,0,0,0,0,0,0
"WBGene00170176",21,0,0,0,0,0,0
"WBGene00170177",21,0,0,0,0,0,0
"WBGene00170178",21,0,0,0,0,0,0
"WBGene00170179",21,0,0,0,0,0,0
"WBGene00170180",21,0,0,0,0,0,0
"WBGene00170181",21,0,0,0,0,0,0
"WBGene00170182",21,0,0,0,0,0,0
"WBGene00170183",21,0,0,0,0,0,0
"WBGene00170184",21,0,0,0,0,0,0
"WBGene00170185",21,0,0,0,0,0,0
"WBGene00170186",21,0,0,0,0,0,0
"WBGene00170187",21,0,0,0,0,0,0
"WBGene00170188",21,0,0,0,0,0,0
"WBGene00170189",21,0,0,0,0,0,0
"WBGene00170190",21,0,0,0,0,0,0
"WBGene00170191",21,0,0,0,0,0,0
"WBGene00170192",21,0,0,0,0,0,0
"WBGene00170193",21,0,0,0,0,0,0
"WBGene00170194",21,0,0,0,0,0,0
"WBGene00170195",21,0,0,0,0,0,0
"WBGene00170196",21,0,0,0,0,0,0
"WBGene00170197",21,0,0,0,0,0,0
"WBGene00170198",21,0,0,0,0,0,0
"WBGene00170199",21,0,0,0,0,0,0
"WBGene00170200",21,0,0,0,0,0,0
"WBGene00170201",21,0,0,0,0,0,0
"WBGene00170202",21,0,0,0,0,0,0
"WBGene00170203",21,0,0,0,0,0,0
"WBGene00170204",21,0,0,0,0,0,0
"WBGene00170205",21,1,2,1,0,1,1
"WBGene00170206",21,0,2,0,1,2,2
"WBGene00170207",21,0,0,0,0,0,0
"WBGene00170208",21,0,0,0,0,0,0
"WBGene00170209",21,0,0,0,0,0,0
"WBGene00170210",21,0,0,0,0,0,0
"WBGene00170211",21,0,0,0,0,0,0
"WBGene00170212",21,0,0,0,0,0,0
"WBGene00170213",21,0,0,0,0,0,0
"WBGene00170214",21,0,0,0,0,0,0
"WBGene00170215",21,0,0,0,0,0,0
"WBGene00170216",21,0,0,0,0,0,0
"WBGene00170217",21,0,0,0,0,0,0
"WBGene00170218",21,0,0,0,0,0,0
"WBGene00170219",21,0,0,0,0,0,0
"WBGene00170220",21,0,0,0,0,0,0
"WBGene00170221",21,0,0,0,0,0,0
"WBGene00170222",21,0,0,0,0,0,0
"WBGene00170223",21,0,0,0,0,0,0
"WBGene00170224",21,0,0,0,0,0,0
"WBGene00170225",21,0,0,0,0,0,0
"WBGene00170226",21,0,0,0,0,0,0
"WBGene00170227",21,0,0,0,0,0,0
"WBGene00170228",21,0,0,0,0,0,0
"WBGene00170229",21,0,0,0,0,0,0
"WBGene00170230",21,0,0,0,0,0,0
"WBGene00170231",21,0,0,0,0,0,0
"WBGene00170232",21,0,0,0,0,0,0
"WBGene00170233",21,0,0,0,0,0,0
"WBGene00170234",21,0,0,0,0,0,0
"WBGene00170235",21,0,0,0,0,0,0
"WBGene00170236",21,0,0,0,0,0,0
"WBGene00170237",21,0,0,0,0,0,0
"WBGene00170238",21,0,0,0,0,0,0
"WBGene00170239",21,0,0,0,0,0,0
"WBGene00170240",21,0,0,0,0,0,0
"WBGene00170241",21,0,0,0,0,0,0
"WBGene00170242",21,0,0,0,0,0,0
"WBGene00170243",21,0,0,0,0,0,0
"WBGene00170244",21,0,0,0,0,0,0
"WBGene00170245",21,0,0,0,0,0,0
"WBGene00170246",21,0,0,0,0,0,0
"WBGene00170247",21,0,0,0,0,0,0
"WBGene00170248",21,0,0,0,0,0,0
"WBGene00170249",21,0,0,0,0,0,0
"WBGene00170250",21,0,0,0,0,0,0
"WBGene00170251",21,0,0,0,0,0,0
"WBGene00170252",21,0,0,0,0,0,0
"WBGene00170253",21,0,0,0,0,0,0
"WBGene00170254",21,0,0,0,0,0,0
"WBGene00170255",21,0,0,0,0,0,0
"WBGene00170256",21,0,0,0,0,0,0
"WBGene00170257",21,0,0,0,0,0,0
"WBGene00170258",21,0,0,0,0,0,0
"WBGene00170259",21,0,0,0,0,0,0
"WBGene00170260",21,0,0,0,0,0,0
"WBGene00170261",21,0,0,0,0,0,0
"WBGene00170262",21,0,0,0,0,0,0
"WBGene00170263",21,0,0,0,0,0,0
"WBGene00170264",21,0,0,0,0,0,0
"WBGene00170265",21,0,0,0,0,0,0
"WBGene00170266",21,0,0,0,0,0,0
"WBGene00170267",21,0,0,0,0,0,0
"WBGene00170268",21,0,0,0,0,0,0
"WBGene00170269",21,0,0,0,0,0,0
"WBGene00170270",21,0,0,0,0,0,0
"WBGene00170271",21,0,0,0,0,0,0
"WBGene00170272",21,0,0,0,0,0,0
"WBGene00170273",21,0,0,0,0,0,0
"WBGene00170274",21,0,0,0,0,0,0
"WBGene00170275",21,0,0,0,0,0,0
"WBGene00170276",21,0,0,0,0,0,0
"WBGene00170277",21,1,0,2,2,1,1
"WBGene00170278",21,0,0,0,0,0,0
"WBGene00170279",21,0,0,0,0,0,0
"WBGene00170280",21,0,0,0,0,0,0
"WBGene00170281",21,0,0,0,0,0,0
"WBGene00170282",21,0,0,0,0,0,0
"WBGene00170283",21,0,0,0,0,0,0
"WBGene00170284",21,0,0,0,0,0,0
"WBGene00170285",21,0,0,0,0,0,0
"WBGene00170286",21,0,0,0,0,0,0
"WBGene00170287",21,0,0,0,0,0,0
"WBGene00170288",21,0,0,0,0,0,0
"WBGene00170289",21,0,0,0,0,0,0
"WBGene00170290",21,0,0,0,0,0,0
"WBGene00170291",21,0,0,0,0,0,0
"WBGene00170292",21,0,0,0,0,0,0
"WBGene00170293",21,0,0,0,0,0,0
"WBGene00170294",21,0,0,0,0,0,0
"WBGene00170295",21,0,0,0,0,0,0
"WBGene00170296",21,0,0,0,0,0,0
"WBGene00170297",21,0,0,0,0,0,0
"WBGene00170298",21,0,0,0,0,0,0
"WBGene00170299",21,0,0,0,0,0,0
"WBGene00170300",21,0,0,0,0,0,0
"WBGene00170301",21,0,0,0,0,0,0
"WBGene00170302",21,0,0,0,0,0,0
"WBGene00170303",21,0,0,0,0,0,0
"WBGene00170304",21,0,0,0,0,0,0
"WBGene00170305",21,0,0,0,0,0,0
"WBGene00170306",21,0,0,0,0,0,0
"WBGene00170307",21,0,0,0,0,0,0
"WBGene00170308",21,0,0,0,0,0,0
"WBGene00170309",21,0,0,0,0,0,0
"WBGene00170310",21,0,0,0,0,0,0
"WBGene00170311",21,0,0,0,0,0,0
"WBGene00170312",21,0,0,0,0,0,0
"WBGene00170313",21,0,0,0,0,0,0
"WBGene00170314",21,0,0,0,0,0,0
"WBGene00170315",21,0,0,0,0,0,0
"WBGene00170316",21,0,0,0,0,0,0
"WBGene00170317",21,0,0,0,0,0,0
"WBGene00170318",21,0,0,0,0,0,0
"WBGene00170319",21,0,0,0,0,0,0
"WBGene00170320",21,0,0,0,0,0,0
"WBGene00170321",21,0,0,0,0,0,0
"WBGene00170322",21,0,0,0,0,0,0
"WBGene00170323",21,0,0,0,0,0,0
"WBGene00170324",21,0,0,0,0,0,0
"WBGene00170325",21,0,0,0,0,0,0
"WBGene00170326",21,0,0,0,0,0,0
"WBGene00170327",21,0,0,0,0,0,0
"WBGene00170328",21,0,0,0,0,0,0
"WBGene00170329",21,0,0,0,0,0,0
"WBGene00170330",21,0,0,0,0,0,0
"WBGene00170331",21,0,0,0,0,0,0
"WBGene00170332",21,0,0,0,0,0,0
"WBGene00170333",21,0,0,0,0,0,0
"WBGene00170334",21,0,0,0,0,0,0
"WBGene00170335",21,0,0,0,0,0,0
"WBGene00170336",21,0,0,0,0,0,0
"WBGene00170337",21,0,0,0,0,0,0
"WBGene00170338",21,0,0,0,0,0,0
"WBGene00170339",21,0,0,0,0,0,0
"WBGene00170340",21,0,0,0,0,0,0
"WBGene00170341",21,0,0,0,0,0,0
"WBGene00170342",21,0,0,0,0,0,0
"WBGene00170343",21,0,0,0,0,0,0
"WBGene00170344",21,0,0,0,0,0,0
"WBGene00170345",21,0,0,0,0,0,0
"WBGene00170346",21,0,0,0,0,0,0
"WBGene00170347",21,0,0,0,0,0,0
"WBGene00170348",21,0,0,0,0,0,0
"WBGene00170349",21,0,0,0,0,0,0
"WBGene00170350",21,0,0,0,0,0,0
"WBGene00170351",21,0,0,0,0,0,0
"WBGene00170352",21,0,0,0,0,0,0
"WBGene00170353",21,0,0,0,0,0,0
"WBGene00170354",21,0,0,0,0,0,0
"WBGene00170355",21,0,0,0,0,0,0
"WBGene00170356",21,0,0,0,0,0,0
"WBGene00170357",21,0,0,0,0,0,0
"WBGene00170358",21,0,0,0,0,0,0
"WBGene00170359",21,0,0,0,0,0,0
"WBGene00170360",21,0,0,0,0,0,0
"WBGene00170361",21,0,0,0,0,0,0
"WBGene00170362",21,0,0,0,0,0,0
"WBGene00170363",21,0,0,0,0,0,0
"WBGene00170364",21,0,0,0,0,0,0
"WBGene00170365",21,0,0,0,0,0,0
"WBGene00170366",21,0,0,0,0,0,0
"WBGene00170367",21,0,0,0,0,0,0
"WBGene00170368",21,0,0,0,0,0,0
"WBGene00170369",21,0,0,0,0,0,0
"WBGene00170370",21,0,0,0,0,0,0
"WBGene00170371",21,0,0,0,0,0,0
"WBGene00170372",21,0,0,0,0,0,0
"WBGene00170373",21,0,0,0,0,0,0
"WBGene00170374",21,0,0,0,0,0,0
"WBGene00170375",21,0,0,0,0,0,0
"WBGene00170376",21,0,0,0,0,0,0
"WBGene00170377",21,0,0,0,0,0,0
"WBGene00170378",21,0,0,0,0,0,0
"WBGene00170379",21,0,0,0,0,0,0
"WBGene00170380",21,0,0,0,0,0,0
"WBGene00170381",21,0,0,0,0,0,0
"WBGene00170382",21,0,0,0,0,0,0
"WBGene00170383",21,0,0,0,0,0,0
"WBGene00170384",21,0,0,0,0,0,0
"WBGene00170385",21,0,0,0,0,0,0
"WBGene00170386",21,0,0,0,0,0,0
"WBGene00170387",21,0,0,0,0,0,0
"WBGene00170388",21,0,0,0,0,0,0
"WBGene00170389",21,0,0,0,0,0,0
"WBGene00170390",21,0,0,0,0,0,0
"WBGene00170391",21,0,0,0,0,0,0
"WBGene00170392",21,0,0,0,0,0,0
"WBGene00170393",21,0,0,0,0,0,0
"WBGene00170394",21,0,0,0,0,0,0
"WBGene00170395",21,0,0,0,0,0,0
"WBGene00170396",21,0,0,0,0,0,0
"WBGene00170397",21,0,0,0,0,0,0
"WBGene00170398",21,0,0,0,0,0,0
"WBGene00170399",21,0,0,0,0,0,0
"WBGene00170400",21,0,0,0,0,0,0
"WBGene00170401",21,0,0,0,0,0,0
"WBGene00170402",21,0,0,0,0,0,0
"WBGene00170403",21,0,0,0,0,0,0
"WBGene00170404",21,0,0,0,0,0,0
"WBGene00170405",21,0,0,0,0,0,0
"WBGene00170406",21,0,0,0,0,0,0
"WBGene00170407",21,0,0,0,0,0,0
"WBGene00170408",21,0,0,0,0,0,0
"WBGene00170409",21,0,0,0,0,0,0
"WBGene00170410",21,0,0,0,0,0,0
"WBGene00170411",21,0,0,0,0,0,0
"WBGene00170412",21,0,0,0,0,0,0
"WBGene00170413",21,0,0,0,0,0,0
"WBGene00170414",21,0,0,0,0,0,0
"WBGene00170415",21,0,0,0,0,0,0
"WBGene00170416",21,0,0,0,0,0,0
"WBGene00170417",21,0,0,0,0,0,0
"WBGene00170418",21,0,0,0,0,0,0
"WBGene00170419",21,0,0,0,0,0,0
"WBGene00170420",21,0,0,0,0,0,0
"WBGene00170421",21,0,0,0,0,0,0
"WBGene00170422",21,0,0,0,0,0,0
"WBGene00170423",21,0,0,0,0,0,0
"WBGene00170424",21,0,0,0,0,0,0
"WBGene00170425",21,0,0,0,0,0,0
"WBGene00170426",21,0,0,0,0,0,0
"WBGene00170427",21,0,0,0,0,0,0
"WBGene00170428",21,0,0,0,0,0,0
"WBGene00170429",21,0,0,0,0,0,0
"WBGene00170430",21,0,0,0,0,0,0
"WBGene00170431",21,0,0,0,0,0,0
"WBGene00170432",21,0,0,0,0,0,0
"WBGene00170433",21,0,0,0,0,0,0
"WBGene00170434",21,0,0,0,0,0,0
"WBGene00170435",21,0,0,0,0,0,0
"WBGene00170436",21,0,0,0,0,0,0
"WBGene00170437",21,0,0,0,0,0,0
"WBGene00170438",21,0,0,0,0,0,0
"WBGene00170439",21,0,0,0,0,0,0
"WBGene00170440",21,0,0,0,0,0,0
"WBGene00170441",21,0,0,0,0,0,0
"WBGene00170442",21,0,0,0,0,0,0
"WBGene00170443",21,0,0,0,0,0,0
"WBGene00170444",21,0,0,0,0,0,0
"WBGene00170445",21,0,0,0,0,0,0
"WBGene00170446",21,0,0,0,0,0,0
"WBGene00170447",21,0,0,0,0,0,0
"WBGene00170448",21,0,0,0,0,0,0
"WBGene00170449",21,0,0,0,0,0,0
"WBGene00170450",21,0,0,0,0,0,0
"WBGene00170451",21,0,0,0,0,0,0
"WBGene00170452",21,0,0,0,0,0,0
"WBGene00170453",21,0,0,0,0,0,0
"WBGene00170454",21,0,0,0,0,0,0
"WBGene00170455",21,0,0,0,0,0,0
"WBGene00170456",21,0,0,0,0,0,0
"WBGene00170457",21,0,0,0,0,0,0
"WBGene00170458",21,0,0,0,0,0,0
"WBGene00170459",21,0,0,1,0,0,0
"WBGene00170460",21,0,0,0,0,0,0
"WBGene00170461",21,0,0,0,0,0,0
"WBGene00170462",21,0,0,0,0,0,0
"WBGene00170463",21,0,0,0,0,0,0
"WBGene00170464",21,0,0,0,0,0,0
"WBGene00170465",21,0,0,0,0,0,0
"WBGene00170466",21,0,0,0,0,0,0
"WBGene00170467",21,0,0,0,0,0,0
"WBGene00170468",21,0,0,0,0,0,0
"WBGene00170469",21,0,0,0,0,0,0
"WBGene00170470",21,0,0,0,0,0,0
"WBGene00170471",21,0,0,0,0,0,0
"WBGene00170472",21,0,0,0,0,0,0
"WBGene00170473",21,0,0,0,0,0,0
"WBGene00170474",21,0,0,0,0,0,0
"WBGene00170475",21,0,0,0,0,0,0
"WBGene00170476",21,0,0,0,0,0,0
"WBGene00170477",21,0,0,0,0,0,0
"WBGene00170478",21,0,0,0,0,0,0
"WBGene00170479",21,0,0,0,0,0,0
"WBGene00170480",21,0,0,0,0,0,0
"WBGene00170481",21,0,0,0,0,0,0
"WBGene00170482",21,0,0,0,0,0,0
"WBGene00170483",21,0,0,0,0,0,0
"WBGene00170484",21,0,0,0,0,0,0
"WBGene00170485",21,0,0,0,0,0,0
"WBGene00170486",21,0,0,0,0,0,0
"WBGene00170487",21,0,0,0,0,0,0
"WBGene00170488",21,0,0,0,0,0,0
"WBGene00170489",21,0,0,0,0,0,0
"WBGene00170490",21,0,0,0,0,0,0
"WBGene00170491",21,0,0,0,0,0,0
"WBGene00170492",21,0,0,0,0,0,0
"WBGene00170493",21,0,0,0,0,0,0
"WBGene00170494",21,0,0,0,0,0,0
"WBGene00170495",21,0,0,0,0,0,0
"WBGene00170496",21,0,0,0,0,0,0
"WBGene00170497",21,0,0,0,0,0,0
"WBGene00170498",21,0,0,0,0,0,0
"WBGene00170499",21,0,0,0,0,0,0
"WBGene00170500",21,0,0,0,0,0,0
"WBGene00170501",21,0,0,0,0,0,0
"WBGene00170502",21,0,0,0,0,0,0
"WBGene00170503",21,0,0,0,0,0,0
"WBGene00170504",21,0,0,0,0,0,0
"WBGene00170505",21,0,0,0,0,0,0
"WBGene00170506",21,0,0,0,0,0,0
"WBGene00170507",21,0,0,0,0,0,0
"WBGene00170508",21,0,0,0,0,0,0
"WBGene00170509",21,0,0,0,0,0,0
"WBGene00170510",21,0,0,0,0,0,0
"WBGene00170511",21,0,0,0,0,0,0
"WBGene00170512",21,0,0,0,0,0,0
"WBGene00170513",21,0,0,0,0,0,0
"WBGene00170514",21,0,0,0,0,0,0
"WBGene00170515",21,0,0,0,0,0,0
"WBGene00170516",21,0,0,0,0,0,0
"WBGene00170517",21,0,0,0,0,0,0
"WBGene00170518",21,0,0,0,0,0,0
"WBGene00170519",21,0,0,0,0,0,0
"WBGene00170520",21,0,0,0,0,0,0
"WBGene00170521",21,0,0,0,0,0,0
"WBGene00170522",21,0,0,0,0,0,0
"WBGene00170523",21,0,0,0,0,0,0
"WBGene00170524",21,0,0,0,0,0,0
"WBGene00170525",21,0,0,0,0,0,0
"WBGene00170526",21,0,0,0,0,0,0
"WBGene00170527",21,0,0,0,0,0,0
"WBGene00170528",21,0,0,0,0,0,0
"WBGene00170529",21,0,0,0,0,0,0
"WBGene00170530",21,0,0,0,0,0,0
"WBGene00170531",21,0,0,0,0,0,0
"WBGene00170532",21,0,0,0,0,0,0
"WBGene00170533",21,0,0,0,0,0,0
"WBGene00170534",21,0,0,0,0,0,0
"WBGene00170535",21,0,0,0,0,0,0
"WBGene00170536",21,0,0,0,0,0,0
"WBGene00170537",21,0,0,0,0,0,0
"WBGene00170538",21,0,0,0,0,0,0
"WBGene00170539",21,0,0,0,0,0,0
"WBGene00170540",21,0,0,0,0,0,0
"WBGene00170541",21,0,0,0,0,0,0
"WBGene00170542",21,0,0,0,0,0,0
"WBGene00170543",21,0,0,0,0,0,0
"WBGene00170544",21,0,0,0,0,0,0
"WBGene00170545",21,0,0,0,0,0,0
